stamps,orientations,numbers
1714076377.9284682,-1.5051874736806807,2
1714076378.0644283,-1.4046197605248918,2
1714076378.1998608,-1.3123369692453173,2
1714076378.3345635,-1.222038524626285,2
1714076378.469951,-1.1253673225727052,2
1714076378.6046538,-1.0203363428523495,2
1714076378.7401848,-0.9248034598173114,2
1714076378.875161,-0.8138160902039133,2
1714076379.0100126,-0.7121668755520884,2
1714076379.1450765,-0.6023919878186991,2
1714076379.2806282,-0.4941917805644893,2
1714076379.4150877,-0.3868960488674647,2
1714076379.5508692,-0.2800492831977484,2
1714076379.6857426,-0.1706259761933317,2
1714076379.821175,-0.0597743791542555,2
1714076379.9560666,0.0395473704422428,2
1714076380.0912385,0.1306035137889427,2
1714076380.2261212,0.2279816533428001,2
1714076380.3614416,0.3313409606498787,2
1714076380.4968345,0.4293794748230661,2
1714076380.6312444,0.5371915754420157,2
1714076380.7667687,0.6407310144725483,2
1714076380.889287,0.750018339817574,2
1714076381.0245044,0.8548691492357516,2
1714076381.1595423,0.9626571784983702,2
1714076381.295411,1.0747160074132402,2
1714076381.4298666,1.1753553036744808,2
1714076381.5649185,1.2813777431690905,2
1714076381.7006102,1.380580685685899,2
1714076381.8354378,1.4675304504489777,2
1714076381.9704475,1.5621588420380557,2
1714076382.105515,1.6623080836512134,2
1714076382.240546,1.7721002640391676,2
1714076382.3754108,1.878751315533464,2
1714076382.5106745,1.9856416752676689,2
1714076382.6458824,2.118943580397312,2
1714076382.780958,2.2226638908273166,2
1714076382.9159698,2.307442032771221,2
1714076383.05102,2.4201120214461835,2
1714076383.1863692,2.5216189130590263,2
1714076383.321169,2.62161786058527,2
1714076383.4567842,2.715433252488632,2
1714076383.5913658,2.807049504640784,2
1714076383.726959,2.910516532103904,2
1714076383.861578,3.0070141058834925,2
1714076383.997072,3.111068294520289,2
1714076384.1316917,-3.06792785959598,2
1714076384.2667024,-2.9636039092344864,2
1714076384.4022963,-2.8518713040295234,2
1714076384.537602,-2.739746220710224,2
1714076384.6726377,-2.632650358645866,2
1714076384.7954004,-2.522889479366122,2
1714076384.9303632,-2.423079449064992,2
1714076385.0651205,-2.321335582581354,2
1714076385.2005832,-2.2281033261227248,2
1714076385.3361626,-2.1365633062011744,2
1714076385.4706886,-2.0358710649271456,2
1714076385.6062298,-1.93765505273762,2
1714076385.739893,-1.8321744485339704,2
1714076385.876166,-1.730980466670939,2
1714076386.0098224,-1.6225705202522278,2
1714076386.1450346,-1.5091765332317515,2
1714076386.2802997,-1.3999873195783314,2
1714076386.4163802,-1.29667330751245,2
1714076386.5512316,-1.1919344257561226,2
1714076386.6864269,-1.0639402274415637,2
1714076386.8214648,-0.9051169490814596,2
1714076386.9568198,-0.8157945594437921,2
1714076387.092076,-0.7197794387001447,2
1714076387.2265017,-0.6229183061996233,2
1714081057.280388,0.4663310363296559,3
1714081057.4148622,0.5974113348813894,3
1714081057.552419,0.7293860386910751,3
1714081057.6956418,0.8601970699765129,3
1714081057.819806,0.9975116323481128,3
1714081057.95583,1.1245163350875698,3
1714081058.0911922,1.246619440058819,3
1714081058.22672,1.3671923489645914,3
1714081058.361344,1.4924383665868797,3
1714081058.4966872,1.6158256543105958,3
1714081058.6435206,1.744575818826366,3
1714081058.779501,1.876718592933722,3
1714081058.914404,2.0040607663232337,3
1714081059.048862,2.1396640669876987,3
1714081059.1845248,2.275791919780353,3
1714081059.3197515,2.4115365999978637,3
1714081059.454366,2.531743751239832,3
1714081059.589167,2.6502195328657323,3
1714081059.7246408,2.772842710913185,3
1714081059.859908,2.9010991320221757,3
1714081059.9941394,3.029692868142322,3
1714081060.130351,-3.123505305204248,3
1714081060.2650385,-2.9875857366420027,3
1714081060.3993914,-2.852289965150806,3
1714081060.534382,-2.71960472951342,3
1714081060.6705136,-2.5912995043314995,3
1714081060.8052874,-2.471035643136333,3
1714081060.940391,-2.3448863635528947,3
1714081061.0757709,-2.221859476866097,3
1714081061.210652,-2.0923609533563345,3
1714081061.34595,-1.9677091649686425,3
1714081061.4809337,-1.8363200307003809,3
1714081061.615988,-1.7041799202933114,3
1714081061.7514217,-1.567805888607539,3
1714081061.8864138,-1.4408975046361705,3
1714081062.0214682,-1.3031893966154984,3
1714081062.1565027,-1.172770046900916,3
1714081062.291709,-1.0467777622761965,3
1714081062.4268403,-0.9297989033880288,3
1714081062.5621026,-0.8053806725633534,3
1714081062.696862,-0.6785123221618233,3
1714081062.832512,-0.5468740175518568,3
1714081062.967033,-0.4137072728589386,3
1714081063.1149333,-0.2832176830041254,3
1714081063.2497003,-0.1475258669031105,3
1714081063.384864,-0.0128458367747321,3
1714081063.5206022,0.1203431227540203,3
1714081063.6548514,0.2476813306027931,3
1714081063.790577,0.3712096160623828,3
1714081063.924677,0.5000617820802277,3
1714081064.0600705,0.6283967136657687,3
1714081064.1950812,0.7582175933295209,3
1714081064.330417,0.8909307007492406,3
1714081064.465743,1.0288701739823818,3
1714081064.6013598,1.1600629827907358,3
1714081064.7360058,1.2929626153045193,3
1714081064.8720906,1.4221153042426362,3
1714081065.0058866,1.5522006715763652,3
1714081065.1417904,1.6710664497327845,3
1714081065.276143,1.7886021891417077,3
1714081065.411279,1.916243435006364,3
1714081065.546718,2.04775017225837,3
1714081065.681893,2.1838064590162727,3
1714081065.816381,2.3142182507512614,3
1714081065.9518678,2.4524797996570773,3
1714081066.0866148,2.5880791770830585,3
1714081066.2221603,2.715782471898518,3
1714081066.357211,2.851365307984301,3
1714081066.4926572,2.971139289379386,3
1714081066.627248,3.0951073917813248,3
1714081066.7612698,-3.059674362451014,3
1714081066.8962886,-2.931574823304294,3
1714081067.0321317,-2.800188625456783,3
1714081067.1666627,-2.6674385455621965,3
1714081067.302435,-2.53606591977171,3
1714081067.4379532,-2.405056123539193,3
1714081067.573357,-2.266364017885899,3
1714081067.7078714,-2.1345569774454924,3
1714081067.8428855,-2.0036940447730185,3
1714081067.9782033,-1.8827571921537751,3
1714081068.113503,-1.7628862709307476,3
1714081068.248199,-1.6384340308042222,3
1714081068.3835323,-1.5073883423380567,3
1714081068.5194662,-1.3753935766243974,3
1714081068.653849,-1.241675563049761,3
1714081068.7887733,-1.1077219634103548,3
1714081068.9365814,-0.9736471157873228,3
1714081069.0717082,-0.8374367164484253,3
1714081069.206417,-0.7040095878850458,3
1714081069.3416164,-0.5860561439687295,3
1714081069.4767034,-0.4700398045997765,3
1714081069.6119263,-0.3423453711608739,3
1714081069.7469797,-0.2105509109085858,3
1714081069.8819056,-0.0777758462968432,3
1714081070.0169525,0.0520934028247026,3
1714081070.1521378,0.1897335874777708,3
1714081070.2872534,0.3218502136593599,3
1714081070.4224138,0.4627649184265215,3
1714081070.5574474,0.5917325061353225,3
1714081070.6926656,0.7087311711651959,3
1714081070.8277557,0.8332216289770439,3
1714081070.963056,0.9607684250746472,3
1714081071.0980923,1.0919448567372,3
1714081071.233324,1.2230566189523362,3
1714081071.367984,1.3561875331979056,3
1714081071.503041,1.4857226785089015,3
1714081071.6382897,1.620914497093319,3
1714081071.7734716,1.760452382189044,3
1714081071.908635,1.889768650799892,3
1714081072.043401,2.004873959899159,3
1714081072.1788864,2.1256128141333743,3
1714081072.314037,2.254980199665571,3
1714081072.449118,2.379413397128183,3
1714081072.5841875,2.511066305566659,3
1714081072.719229,2.6429709063189315,3
1714081072.854313,2.7780762931076723,3
1714081072.989422,2.914146582763863,3
1714081073.1245492,3.0529307087873945,3
1714081073.2598994,-3.0978894922000784,3
1714081073.393924,-2.978821533793211,3
1714081073.5302317,-2.857551722868643,3
1714081073.6650214,-2.7322799560376243,3
1714081073.7992628,-2.5994284768886637,3
1714081073.9467902,-2.4714782464072487,3
1714081074.0819085,-2.338613548753632,3
1714081074.2176557,-2.206837770120854,3
1714081074.3527775,-2.0696193683356574,3
1714081074.4875948,-1.9327748781459089,3
1714081074.6227782,-1.7886032336599145,3
1714081074.7584677,-1.6530721837747038,3
1714081074.893519,-1.5323685028490783,3
1714081075.0281675,-1.4137306846537236,3
1714081075.1633165,-1.2875327119545794,3
1714081075.2985146,-1.157601107265568,3
1714081075.433819,-1.0296770019355124,3
1714081075.5685248,-0.893480395895758,3
1714081075.704136,-0.7569819095900974,3
1714081075.8388677,-0.6271343118904664,3
1714081075.9743402,-0.4884752460430989,3
1714081076.1089363,-0.3597685075011684,3
1714081076.2443523,-0.2454446958853036,3
1714081076.379336,-0.1162363196112323,3
1714081076.5141668,0.0031026894306602,3
1714081076.649811,0.1314752064055327,3
1714081076.7847514,0.2626057589343293,3
1714081076.919726,0.3981977795509061,3
1714081077.0549998,0.5339379244162049,3
1714081077.1895237,0.6692671780107877,3
1714081077.3249414,0.8096352744527834,3
1714081077.459977,0.9448598398695154,3
1714081077.5949218,1.0671585113420523,3
1714081077.7305243,1.192901326442115,3
1714081077.8653903,1.305315978996246,3
1714081078.0005422,1.433902251316484,3
1714081078.1356227,1.5634647377659925,3
1714081078.2718873,1.6991897298989542,3
1714081078.4055634,1.832893273381391,3
1714081078.5410502,1.9630586201632572,3
1714081078.6759884,2.10824328808938,3
1714081078.8119235,2.2415432743695245,3
1714081078.9466257,2.357921458716893,3
1714081079.0819526,2.477697447360592,3
1714081079.2168093,2.603187393258207,3
1714081079.3518791,2.7294644427900523,3
1714081079.487183,2.857199012300728,3
1714081079.621904,2.9913168532854386,3
1714081079.7573326,3.124547497529249,3
1714081079.8919015,-3.023421360616624,3
1714081080.0261395,-2.888270392194144,3
1714081080.1627598,-2.7505917834045635,3
1714081080.2965024,-2.6283596482611875,3
1714081080.4324713,-2.509344323757998,3
1714081080.566342,-2.390996532055241,3
1714081080.7024047,-2.2608164740825605,3
1714081080.8374865,-2.134892667905446,3
1714081080.9728265,-2.0019175539437266,3
1714081081.107793,-1.8635441240035304,3
1714081081.2430675,-1.721944312958704,3
1714081081.3778472,-1.5907531560009742,3
1714081081.5129335,-1.452803314139276,3
1714081081.6483326,-1.3222774159102315,3
1714081081.7834134,-1.1954977198373455,3
1714081081.9186845,-1.0709058982308388,3
1714081082.0657115,-0.9455916787802732,3
1714081082.2012773,-0.8199318962734172,3
1714081082.3364549,-0.6893849797484669,3
1714081082.4717226,-0.5534222828336113,3
1714081082.606403,-0.4223596444565545,3
1714081082.7419636,-0.2839821394472936,3
1714081082.8766644,-0.1534213726513349,3
1714081083.011787,-0.0178707230401604,3
1714081083.1463428,0.1111958271848339,3
1714081083.2817924,0.226796135619864,3
1714081083.4172528,0.3489651926751236,3
1714081083.5523942,0.4764218269641151,3
1714081083.687198,0.6027964610493085,3
1714081083.8224237,0.7350664124804708,3
1714081083.9573174,0.8704816650435186,3
1714081084.0927248,1.007324647224353,3
1714081084.2278714,1.1435617546318095,3
1714081084.3632894,1.2779592791903711,3
1714081084.4989843,1.4027220452378373,3
1714081084.633349,1.52142735226337,3
1714081084.7678547,1.6329460356158612,3
1714081084.902892,1.7610530547817582,3
1714081085.0385268,1.890776489731727,3
1714081085.173729,2.019311639053628,3
1714081085.3085167,2.1516052455936823,3
1714081085.4435897,2.2874424189870823,3
1714081085.5792572,2.424461260839806,3
1714081085.7143342,2.554241159285933,3
1714081085.8486793,2.6868686209081267,3
1714081085.9839845,2.8051398673522283,3
1714081086.1195507,2.9203366767477594,3
1714081086.2541935,3.0509187241820404,3
1714081086.389301,-3.1120053524203586,3
1714081086.5241537,-2.9802084863305174,3
1714081086.65978,-2.846166778313137,3
1714081086.7937324,-2.7087916391716043,3
1714081086.9309278,-2.574051153561056,3
1714076467.490312,-1.779567513001202,4
1714076467.6247325,-1.6244109368692237,4
1714076467.7608423,-1.465674719781786,4
1714076467.8948038,-1.3042036413086944,4
1714076468.030381,-1.1470038044497872,4
1714076468.1663158,-0.9789162057411444,4
1714076468.3008711,-0.821413077631572,4
1714076468.4360106,-0.6615422248572275,4
1714076468.5710487,-0.5225767585454918,4
1714076468.7067018,-0.372741523800757,4
1714076468.8419075,-0.2137937095949916,4
1714076468.976577,-0.0578940379386518,4
1714076469.1108112,0.1058151020831364,4
1714076469.246277,0.2729674344692245,4
1714076469.381708,0.4371364159121568,4
1714076469.516224,0.5867940632715509,4
1714076469.6519122,0.7442690590949166,4
1714076469.7871675,0.8930909498191876,4
1714076469.9100392,1.047770507580104,4
1714076470.0450122,1.2099114595536946,4
1714076470.1807227,1.3637795441535356,4
1714076470.315974,1.529648471074676,4
1714076470.4505968,1.694058067180912,4
1714076470.585875,1.854092300893963,4
1714076470.7211545,1.9988821427874652,4
1714076470.856331,2.136091563278642,4
1714076470.9907246,2.290208317783907,4
1714076471.1260252,2.4453734970931342,4
1714076471.2614012,2.6080344213906854,4
1714076471.396368,2.7691289167714337,4
1714076471.5312014,2.931616002822817,4
1714076471.653788,3.097018018414828,4
1714076471.7888896,-3.0260896413158687,4
1714076471.9240742,-2.886188693580916,4
1714076472.0592444,-2.737704706409433,4
1714076472.193138,-2.5851948981275266,4
1714076472.3292432,-2.422963165858965,4
1714076472.464372,-2.265228905143595,4
1714076472.599713,-2.0996214545254603,4
1714076472.734598,-1.932855592191086,4
1714076472.8699782,-1.7735787907558576,4
1714076473.0051491,-1.6102245708834777,4
1714076473.1401558,-1.4728369418971567,4
1714076473.2751715,-1.325492303434901,4
1714076473.398415,-1.1672514531714984,4
1714076473.5335326,-1.0116868490825277,4
1714076473.6680565,-0.8472157195895784,4
1714076473.8039668,-0.6870570202355224,4
1714076473.9391916,-0.5243966083690434,4
1714076474.0735583,-0.3628746734761093,4
1714076474.2116506,-0.2169250691335435,4
1714076474.3443065,-0.0700094150943431,4
1714076474.4791448,0.0815202838879489,4
1714076474.6148858,0.2350174824024123,4
1714076474.7489047,0.3992516071712889,4
1714076474.884374,0.5592922267772664,4
1714076475.019347,0.7210586738384873,4
1714076475.1422276,0.887447654063479,4
1714076475.2781324,1.0460929725211872,4
1714076475.412401,1.1895943918083882,4
1714076475.5477068,1.3369873112913413,4
1714076475.6825197,1.4894570423457834,4
1714076475.8184912,1.649626639262383,4
1714076475.9529307,1.8106118808670637,4
1714076476.0878222,1.9775672297626457,4
1714076476.2226927,2.134734088626697,4
1714076476.3596015,2.293349937871214,4
1714076476.493262,2.4357294030818264,4
1714076476.6284966,2.581801810940068,4
1714076476.7636316,2.7349240438517364,4
1714076476.8992522,2.89332259321134,4
1714076477.0336456,3.0527184334515938,4
1714076477.1567185,-3.066941392183819,4
1714076477.2916994,-2.9020270237130124,4
1714076477.4261692,-2.738339915333176,4
1714076477.5607426,-2.5909754794721707,4
1714076477.6957915,-2.446655187522204,4
1714076477.8314917,-2.2955652814844143,4
1714076477.9670768,-2.134532824984578,4
1714076478.1016734,-1.9790120810991787,4
1714076478.2383137,-1.8201413110376876,4
1714076478.3726337,-1.6462304327543855,4
1714076478.5075643,-1.4823311167116702,4
1714076478.6425414,-1.3185609585692568,4
1714076478.7778876,-1.1690079231105357,4
1714076478.9126196,-1.0282341235836472,4
1714076479.0362685,-0.8789260714748508,4
1714076479.1705086,-0.7167636293841477,4
1714076479.3064682,-0.5609327531756768,4
1714076479.441334,-0.4017062541221113,4
1714076479.5763357,-0.2359079753437498,4
1714076479.7110672,-0.0748283146359169,4
1714076479.8462589,0.088098936901062,4
1714076479.9819498,0.2260878905660135,4
1714076480.1164856,0.3712319312980927,4
1714076480.2512195,0.5297430064652531,4
1714076480.3871782,0.6809265168123534,4
1714076480.5217175,0.8441926959984825,4
1714076480.656984,1.0090641498986734,4
1714076480.7798114,1.1745484590878643,4
1714076480.914599,1.333522918967047,4
1714076481.0508385,1.4771564707302205,4
1714076481.1862218,1.614783864158719,4
1714076481.320682,1.7711854950590895,4
1714076481.4551766,1.9249734068875248,4
1714076481.5903242,2.082674111740292,4
1714076481.7262175,2.2480541169218125,4
1714076481.8609166,2.4117438410011283,4
1714076481.9957707,2.5687075827663546,4
1714076482.1306036,2.7258036286154,4
1714076482.2663698,2.864949216141877,4
1714076482.388404,3.018699905370959,4
1714076482.5243196,-3.111281780624617,4
1714076482.6593516,-2.95935970415169,4
1714076482.7940989,-2.795357341531531,4
1714076482.9280708,-2.6323279918248854,4
1714076483.0636792,-2.4681896726003894,4
1714076483.1983943,-2.312503544654649,4
1714076483.3340774,-2.1692064894134613,4
1714076483.4691596,-2.0198574666299147,4
1714076483.6044545,-1.8650777012758333,4
1714076483.739446,-1.7050941329617604,4
1714076483.8743896,-1.539775751980419,4
1714076484.0095994,-1.3780935739129043,4
1714076484.1325295,-1.2118221534426288,4
1714076484.267805,-1.0523843157511588,4
1714076484.402874,-0.8934857206275648,4
1714076484.5378454,-0.7459546494313203,4
1714076484.673148,-0.6020453345146811,4
1714076484.8083065,-0.4492723269237594,4
1714076484.943509,-0.2913693291640734,4
1714076485.0786335,-0.1341394029588279,4
1714076485.2140424,0.026194820010879,4
1714076485.3486612,0.1862341536789254,4
1714076485.4837594,0.3478135188356024,4
1714076485.607072,0.4996965470201271,4
1714076485.7420692,0.6439949721167677,4
1714076485.8780994,0.789948658324759,4
1714076486.0118115,0.9471410556214472,4
1714076486.1469102,1.1071534978256177,4
1714076486.2822895,1.268759497944918,4
1714076486.4177802,1.4313295871022844,4
1714076486.5524552,1.596563509467538,4
1714076486.6878035,1.7409480480991564,4
1714076486.8227477,1.8877979437101156,4
1714076486.9579508,2.0300377681074924,4
1714076487.092772,2.1824722428245757,4
1714076487.217069,2.336679364122882,4
1714076487.350664,2.4913532494231085,4
1714076487.4855745,2.6618885349461245,4
1714076487.6209793,2.817952455691576,4
1714076487.7560265,2.9787170361784105,4
1714076487.8910933,3.128406087243152,4
1714076488.0266423,-3.0132415775014763,4
1714076488.1612446,-2.8674321313848865,4
1714076488.296381,-2.711490338439262,4
1714076488.430474,-2.558041337331501,4
1714076488.5664382,-2.394950773106084,4
1714076488.7008867,-2.231407015639245,4
1714076488.8235226,-2.0731216287413323,4
1714076488.959792,-1.9170391167656704,4
1714076489.095183,-1.7720655141284245,4
1714076489.2303832,-1.63569314107424,4
1714076489.3649054,-1.479911760762333,4
1714076489.500349,-1.3139929998463236,4
1714076489.635189,-1.1585762716416614,4
1714076489.7706864,-1.000852073384049,4
1714076489.9054878,-0.8447065463060492,4
1714076490.0406144,-0.6812711492867543,4
1714076490.16372,-0.52359280222869,4
1714076490.2985027,-0.3754130214093578,4
1714076490.433391,-0.2285520173318218,4
1714076490.5686705,-0.0752780889126367,4
1714076490.7037408,0.0790838032330096,4
1714076490.839448,0.2418513837998128,4
1714076490.973781,0.4021209448019274,4
1714076491.1093476,0.564010116146596,4
1714076491.2445064,0.7239985614806708,4
1714076491.3790925,0.8714294067716876,4
1714076491.5145583,1.0208558574725777,4
1714076491.6493804,1.1730831110384408,4
1714076491.7722056,1.3314068350966348,4
1714076491.906957,1.4892942191684784,4
1714076492.0423994,1.6485201990847078,4
1714076492.1781375,1.8141716476208885,4
1714076492.3126457,1.9724070878250877,4
1714076492.4476726,2.1274192433209027,4
1714076492.5826278,2.268350302543899,4
1714076492.7181,2.4101681476115577,4
1714076492.8532965,2.559164182936597,4
1714076492.988037,2.716017599465104,4
1714076493.1108837,2.8771309327616312,4
1714076493.2468371,3.039990360413347,4
1714076493.3811977,-3.0813162364987914,4
1714076493.5166376,-2.9199691180739458,4
1714076493.6514914,-2.7723899400714265,4
1714076493.7869575,-2.63312522767185,4
1714076493.9221172,-2.477268360086546,4
1714076494.0560155,-2.3211572521725685,4
1714076494.190741,-2.165324625931272,4
1714076494.325861,-2.000180613505404,4
1714076494.4621124,-1.840577308180705,4
1714076494.5851352,-1.6801201103690349,4
1714076494.7201607,-1.5144581525531136,4
1714076494.8556166,-1.3561616698510284,4
1714076494.9899652,-1.2078949578382645,4
1714076495.1252582,-1.0570902111688805,4
1714076495.2601025,-0.9027499088763662,4
1714076495.3958366,-0.7460425804788714,4
1714076495.5304005,-0.5859173044062539,4
1714076495.6655362,-0.4207713761748843,4
1714076495.8011613,-0.2594953427155144,4
1714076495.9362502,-0.1017719900759237,4
1714076496.0713372,0.0443799430178621,4
1714076496.1938612,0.1860071821424415,4
1714076496.329025,0.3423742380251955,4
1714076496.4645522,0.4968588829342301,4
1714076496.599826,0.6539248295964326,4
1714076496.7342353,0.8177829865966721,4
1714076496.869208,0.9804655888482277,4
1714076497.0047088,1.1416310419679,4
1714076497.1393602,1.295170279075148,4
1714076497.2749605,1.4369690838831295,4
1714076522.4655826,2.2300364549016543,5
1714076522.6005988,2.4194028072112723,5
1714076522.7235675,2.6067345636537245,5
1714076522.8587017,2.795338882818688,5
1714076522.9924471,2.977267649513353,5
1714076523.128203,-3.138604223292347,5
1714076523.2642145,-2.9574460502190614,5
1714076523.4003408,-2.7790049709121925,5
1714076523.572092,-2.5845940918437957,5
1714076523.6686788,-2.3914845679768426,5
1714076523.804443,-2.201800105312528,5
1714076523.9394095,-2.017934736352732,5
1714076524.0739162,-1.8442039288892524,5
1714076524.208181,-1.6699288900697136,5
1714076524.344801,-1.4843390526960067,5
1714076524.4663167,-1.2966844004798468,5
1714076524.6021895,-1.1032851718251953,5
1714076524.7386642,-0.9162214709601436,5
1714076524.8724265,-0.7231835293756688,5
1714076525.007896,-0.6576799304271432,5
1714076525.1427622,-0.5190831399689233,5
1714076525.278261,-0.4200404736743177,5
1714076525.4129326,-0.2015633504724122,5
1714076525.548024,-0.0245869652029822,5
1714076525.6830394,-0.002615073401039,5
1714076525.8062367,0.046128464977599,5
1714076525.9421122,0.2361610148647735,5
1714076526.0767212,0.401228051256135,5
1714076526.2115076,0.5812866340526632,5
1714076526.3465958,0.7662799493226338,5
1714076526.4818385,0.9509054791475512,5
1714076526.616788,1.1448688175994022,5
1714076526.751935,1.3377626185737326,5
1714076526.8868165,1.524524991157497,5
1714076527.022233,1.694479042520213,5
1714076527.1448138,1.8714015528336063,5
1714076527.279875,2.065466043439855,5
1714076527.4159606,2.248124582612688,5
1714076527.5501757,2.4367171037463016,5
1714076527.6852777,2.623631753907816,5
1714076527.820369,2.8152367251517645,5
1714076527.9556935,2.9833253149162275,5
1714076528.0907538,-3.127315401834005,5
1714076528.2267122,-2.9404674016510595,5
1714076528.3486383,-2.7551804323447904,5
1714076528.484262,-2.5653061503184063,5
1714076528.6190908,-2.371468887174678,5
1714076528.7537272,-2.181028189283995,5
1714076528.8879488,-2.009250640055292,5
1714076529.02438,-1.8329151640022172,5
1714076529.1580834,-1.6517635338617798,5
1714076529.2939909,-1.4661394430689887,5
1714076529.4290874,-1.2767146653216228,5
1714076529.5522144,-1.0797339029898017,5
1714076529.68715,-0.8852320254149747,5
1714076529.822219,-0.8548001368662248,5
1714076529.9580114,-0.8694345676691845,5
1714076530.0924654,-0.7728711688262645,5
1714076530.227842,-0.5864901115489833,5
1714076530.3626916,-0.3971144580875787,5
1714076530.4978812,-0.2083946387846938,5
1714076530.6327906,-0.0155501905712358,5
1714076530.7563136,0.1764418456545229,5
1714076530.8908532,0.3498620969745509,5
1714076531.0263078,0.5283575835458513,5
1714076531.1613002,0.7160645853320854,5
1714076531.2961538,0.9006759337352777,5
1714076531.431091,1.094332755075257,5
1714076531.5666528,1.2825070603569222,5
1714076531.7015872,1.4704281432959707,5
1714076531.8246484,1.644084088704142,5
1714076531.9595895,1.821008033895989,5
1714076532.095061,1.9976945346464448,5
1714076532.229664,2.183361946316868,5
1714076532.3652155,2.370867196941362,5
1714076532.5003076,2.5656097957089306,5
1714076532.6354444,2.7527556955271444,5
1714076532.769796,2.932529219939648,5
1714076532.9057846,3.1010884462258663,5
1714076533.0280478,-3.0021172532317264,5
1714076533.163276,-2.8180544926763087,5
1714076533.298738,-2.6232245634793747,5
1714076533.433214,-2.4348580967242888,5
1714076533.5673642,-2.2416044034961846,5
1714076533.703707,-2.062250223862621,5
